SMILES,CB1
NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl,0
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,0
OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F,0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,0
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3cn(C)c4cccc(C2=C1)c34,0
NC(=O)N1c2ccccc2CC(=O)c3ccccc13,0
CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3nnn[nH]3)[C@@H](C(C)C)C(=O)O,0
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,0
COc1ccc2cc(CCC(=O)C)ccc2c1,0
OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,0
Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,0
CC(CN1CCCCC1)C(=O)c2ccc(C)cc2,0
Clc1ccc(C(N2CCN(CC2)C(=O)C3CCC3)c4ccccc4)c(Cl)c1,0
Nc1c(CC(=O)O)cccc1C(=O)c2ccc(Br)cc2,0
NC(=O)N1c2ccccc2C=Cc3ccccc13,0
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0
C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]4(N1)C(=O)Nc5ccc(Cl)cc45,0
CC1(C)CC(C)(O)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccc(Cl)cc4Cl,1
CC(C)(O)C(=O)c1oc2nc(c3ccc(Cl)cc3Cl)c(cc2c1NC(=O)CO)c4ccc(Cl)cc4,1
CC1(C)CC(=O)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccc(Cl)cc4Cl,1
FC(F)(F)c1ccc(cc1)C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccc(Cl)cc4Cl,1
CC1CC(=O)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccccc4Cl,1
Fc1cccc(c1)C2CC(=O)c3cc(c4ccc(Cl)cc4)c(nc3O2)c5ccccc5Cl,1
Clc1ccc(cc1)c2cc3C(=O)CC4(CCCC4)Oc3nc2c5ccccc5Cl,1
Clc1ccc(cc1)c2cc3C(=O)CC4(CCCCC4)Oc3nc2c5ccccc5Cl,1
Clc1ccc(cc1)c2cc3C(=O)CC4(CCSCC4)Oc3nc2c5ccccc5Cl,1
CC1(C)CC(=O)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccccc4Cl,1
C\C=C\C=C\C=C/CC\C=C\C(=O)NCC(C)(C)O,1
Fc1ccc(cc1)C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccc(Cl)cc4Cl,1
CCC1(CC)CC(=O)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccccc4Cl,1
COC1CC(C)(C)Oc2nc(c3ccc(Cl)cc3Cl)c(cc12)c4ccc(Cl)cc4,1
CC1(C)CC(N)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccc(Cl)cc4Cl,1
COC(=O)c1ccccc1O,0
CC1(C)CC(O)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccc(Cl)cc4Cl,1
CC(C)C1CC(=O)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccccc4Cl,1
CC(C)(C)C1CC(=O)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccccc4Cl,1
Clc1ccc(cc1)c2cc3C(=O)CC4(CCS(=O)(=O)CC4)Oc3nc2c5ccccc5Cl,1
CN1CCC2(CC1)CC(=O)c3cc(c4ccc(Cl)cc4)c(nc3O2)c5ccccc5Cl,1
CC(=O)NC1CC2(CCCCC2)Oc3nc(c(cc13)c4ccc(Cl)cc4)c5ccccc5Cl,1
OCC(=O)NC1CC2(CCCCC2)Oc3nc(c4ccccc4Cl)c(cc13)c5ccc(Cl)cc5,1
Fc1ccc(C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccccc4)c(Cl)c1,1
CN1CCCCC1C(=O)Nc2c(C)cccc2C,0
Clc1cccc(Cl)c1C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccccc4,1
Fc1cc(Br)ccc1C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccccc4,1
Clc1ccc(C(N2CCN(CC2)C(=O)C3CCCC3)c4ccccc4)c(Cl)c1,1
Clc1ccc(C(N2CCN(CC2)C(=O)C3CCCCC3)c4ccccc4)c(Cl)c1,1
Clc1ccc(Cl)c(c1)C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccccc4,1
Clc1ccc(cc1Cl)C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccccc4,1
Fc1cc(Cl)ccc1C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccccc4,1
Clc1ccc(C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccccc4)c(Cl)c1,1
NNCCc1ccccc1,0
Nc1c(oc2nc(c3ccc(Cl)cc3Cl)c(cc12)c4ccc(Cl)cc4)C(=O)c5ccccc5,1
CC(C)(C)C(=O)c1oc2nc(c3ccccc3Cl)c(cc2c1NC(=O)CO)c4ccc(Cl)cc4,1
CCC(=O)c1oc2nc(c3ccccc3Cl)c(cc2c1N)c4ccc(Cl)cc4,1
CC(C)C(=O)c1oc2nc(c3ccc(Cl)cc3Cl)c(cc2c1N)c4ccc(Cl)cc4,1
CC(C)(C)C(=O)c1oc2nc(c3ccc(Cl)cc3Cl)c(cc2c1N)c4ccc(Cl)cc4,1
CC(C)(C)C(=O)c1oc2nc(c3ccccc3Cl)c(cc2c1N)c4ccc(Cl)cc4,1
CC(C)(O)C(=O)c1oc2nc(c3ccccc3Cl)c(cc2c1N)c4ccc(Cl)cc4,1
Clc1ccc(C(N2CCN(CC2)C(=O)N3CCCCC3)c4ccccc4)c(Cl)c1,0
Clc1ccc(C(N2CCN(CC2)C(=O)N3CCOCC3)c4ccccc4)c(Cl)c1,0
CCCCNC(=O)N1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3Cl,1
CCCC(CCC)C(=O)O,0
CC(=O)Nc1c(oc2nc(c3ccccc3Cl)c(cc12)c4ccc(Cl)cc4)C(=O)C(C)(C)C,1
CN(C)C(=O)Nc1c(oc2nc(c3ccccc3Cl)c(cc12)c4ccc(Cl)cc4)C(=O)C(C)(C)C,1
CNCC(=O)Nc1c(oc2nc(c3ccccc3Cl)c(cc12)c4ccc(Cl)cc4)C(=O)C(C)(C)C,1
CC(=O)c1oc2nc(c3ccc(Cl)cc3Cl)c(cc2c1N)c4ccc(Cl)cc4,1
CC(C)C(=O)c1oc2nc(c3ccccc3Cl)c(cc2c1N)c4ccc(Cl)cc4,1
Cc1ccc(cc1)C(N2CCN(CC2)C(=O)NN3CCCCC3)c4ccc(Cl)cc4Cl,1
COc1ccc(cc1)C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccc(Cl)cc4Cl,1
Clc1ccc(C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccc(Oc5ccccc5)cc4)c(Cl)c1,1
CC(C)C(=O)c1oc2nc(c(cc2c1NC(=O)CO)c3ccc(Cl)cc3)c4ccccc4Cl,1
CC(=O)Nc1c(oc2nc(c3ccccc3Cl)c(cc12)c4ccc(Cl)cc4)C(=O)C(C)(C)O,1
CC(C)(O)C(=O)c1oc2nc(c3ccccc3Cl)c(cc2c1NC(=O)CO)c4ccc(Cl)cc4,1
Clc1ccc(C(N2CCN(CC2)C(=O)NN3CCCCC3)c4ccccc4)c(Cl)c1,1
Clc1ccc(C(N2CCN(CC2)C(=S)NC3CCCCC3)c4ccccc4)c(Cl)c1,1
Clc1cccc(c1)C(N2CCN(CC2)C(=O)NC3CCCCC3)c4ccc(Cl)cc4Cl,1
CCC(=O)c1oc2nc(c3ccc(Cl)cc3Cl)c(cc2c1N)c4ccc(Cl)cc4,1
C[C@H](O)C(=O)NC1CC(C)(C)Oc2nc(c(cc12)c3ccc(Cl)cc3)c4ccc(Cl)cc4Cl,1
CC1(C)C[C@@H](NC(=O)c2ccccc2O)c3cc(c4ccc(Cl)cc4)c(nc3O1)c5ccc(Cl)cc5Cl,1
CC1(C)C[C@@H](NC(=O)c2ccccc2N)c3cc(c4ccc(Cl)cc4)c(nc3O1)c5ccc(Cl)cc5Cl,1
CC(C)(O)C(=O)NC1CC(C)(C)Oc2nc(c3ccc(Cl)cc3Cl)c(cc12)c4ccc(Cl)cc4,1
Cc1n[nH]cc1C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5,1
Cc1n[nH]c(C)c1C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5,1
Cc1c[nH]nc1C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5,1
CC1(C)CC(NC(=O)C(F)(F)CO)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccc(Cl)cc4Cl,1
CC1(C)C[C@@H](NC(=O)CC(O)(C(F)(F)F)C(F)(F)F)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccc(Cl)cc4Cl,1
Cc1[nH]nc(C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5)c1C,1
CC1(C)CC(NC(=O)C2(O)CC2)c3cc(c4ccc(Cl)cc4)c(nc3O1)c5ccc(Cl)cc5Cl,1
CC1(C)C[C@@H](NC(=O)c2n[nH]c3ccccc23)c4cc(c5ccc(Cl)cc5)c(nc4O1)c6ccc(Cl)cc6Cl,1
CC1(C)C[C@@H](NC(=O)c2ccc3[nH]ncc3c2)c4cc(c5ccc(Cl)cc5)c(nc4O1)c6ccc(Cl)cc6Cl,1
Clc1ccc(C(N2CCN(CC2)C(=O)C34CC5CC(CC(C5)C3)C4)c6ccccc6)c(Cl)c1,1
N[C@@H](COC(=O)C=[N+]=[N-])C(=O)O,0
CCc1cc(n[nH]1)C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5,1
Cc1cc(n[nH]1)C(=O)N[C@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5,1
CC(=O)N[C@@H]1CC(C)(C)Oc2nc(c(cc12)c3ccc(Cl)cc3)c4ccc(Cl)cc4Cl,1
Cc1cc(n[nH]1)C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5,1
CC1(C)C[C@H](NC(=O)CC(O)(C(F)(F)F)C(F)(F)F)c2cc(c3ccc(Cl)cc3)c(nc2O1)c4ccc(Cl)cc4Cl,1
CC(O)(C(=O)NC1CC(C)(C)Oc2nc(c3ccc(Cl)cc3Cl)c(cc12)c4ccc(Cl)cc4)C(F)(F)F,1
CC1(C)C[C@@H](NC(=O)c2cccc3[nH]ncc23)c4cc(c5ccc(Cl)cc5)c(nc4O1)c6ccc(Cl)cc6Cl,1
CC1(C)C[C@@H](NC(=O)c2n[nH]c3CCCc23)c4cc(c5ccc(Cl)cc5)c(nc4O1)c6ccc(Cl)cc6Cl,1
CC1(C)C[C@@H](NC(=O)c2cn[nH]c2)c3cc(c4ccc(Cl)cc4)c(nc3O1)c5ccc(Cl)cc5Cl,1
CC(=O)N[C@H]1CC(C)(C)Oc2nc(c(cc12)c3ccc(Cl)cc3)c4ccc(Cl)cc4Cl,1
Cc1nc(n[nH]1)C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5,1
[O-][N+](=O)c1oc(\C=N\N2CCOC2=O)cc1,0
COc1ccc2cc(CC(=O)O)ccc2c1,0
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C,0
Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,0
Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3,0
Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NN4CCCCC4,1
Cc1[nH]cnc1CN2CCc3c(C2=O)c4ccccc4n3C,0
Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1,0
C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]2C[C@@](O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(=O)C,0
C[C@]12CC[C@@H](O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23,0
CC(=O)Nc1ccc(O)cc1,0
CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,0
CN1C(=O)N(C)c2ncn(C)c2C1=O,0
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=C(F)C(=O)NC2=O,0
,0
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4,0
NC(=O)c1cccnc1,0
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,0
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2,0
C[N+](C)(C)C[C@H](O)CC(=O)[O-],0
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45,0
COc1cc(N)[nH]c2nc(c3ccc(F)cc3)c(c4ccncc4)c12,0
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,0
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]2CCOC2)S(=O)(=O)c3ccc(N)cc3,0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0
Fc1ccc(cc1)C(CCCN2CCC(CC2)NC(=O)OCCc3ccc(cc3)C#N)c4ccc(F)cc4,1
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O,0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,0
Nc1ccc(C(=O)O)c(O)c1,0
Clc1ccc2C(=C3CCNCC3)c4ncccc4CCc2c1,0
CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,0
NC1=NC(=O)C(O1)c2ccccc2,0
Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(=O)(=O)N)C(F)(F)F,0
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0
Fc1ccc(SC2=NN3C=NC(=O)C(=C3C=C2)c4c(Cl)cccc4Cl)c(F)c1,0
CCCNC(C)C(=O)Nc1ccccc1C,0
C[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,0
CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC,0
CCCCOc1ccc(OCCCN2CCOCC2)cc1,0
CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,0
NC(CO)(CO)CO,0
Cl.CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,0
CN(C)CCOC(c1ccccc1)c2ccccc2.CN3C(=O)N(C)c4nc(Cl)[nH]c4C3=O,0
,0
,0
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C)C(=O)COC(=O)C,0
CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,0
CC(O)C(=O)O,0
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(=C/O)\C[C@]4(C)[C@H]3CC[C@]12C,0
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,0
CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,0
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C,0
CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(=O)C)C#C)[C@@H]3CCC2=C1,0
[Br-].CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1N6CCCCC6,0
CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]3C[C@@H](C\C=C(/C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C\6/CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2.CO[C@H]8C[C@H](O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]%10[C@@H](C)\C=C\C=C\%11/CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)O[C@H]%13C[C@@H](C\C=C\%10/C)O[C@@]%14(CC[C@H](C)[C@H](O%14)C(C)C)C%13)[C@]%11%12O)C)O[C@@H](C)[C@@H]8O,0
C[C@@H]1C\C=C\C=C\C=C\C=C\[C@@H](C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3\C=C\C(=O)O1)C[C@H](O)[C@H]2C(=O)O)O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O,0
[Cl-].[Cl-].[Zn+2],0
[Cl-].[Cl-].[Mn+2],0
CCN(C(=O)\C=C\C)c1ccccc1C,0
O.C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl,0
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0
[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,0
[Br-].C[N+]1(C)[C@H]2C[C@@H](C[C@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4,0
COc1ccccc1OCC(O)COC(=O)N,0
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C,0
CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,0
COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,0
CCCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C,0
CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C,0
CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4,0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,0
Cc1ccccc1N2CCN(CCc3nnc4CCCCn34)CC2,0
CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,0
CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12,0
OC(=O)CCNC(=O)c1ccc(cc1)\N=N\c2ccc(O)c(c2)C(=O)O,0
CN(C)CC[C@@H](c1ccc(Cl)cc1)c2ccccn2,0
CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,0
,0
,0
CC[C@H]([C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@@]3(O[C@@]4(CC[C@](C)(O4)[C@H]5CC[C@](O)(CC)[C@H](C)O5)[C@H](O)C=C3)[C@H](C)C[C@@H]2C)C(=O)O,0
[Cl-].COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,0
C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc2ccc(Cl)cc2)c3cccc(Br)c3,1
CC(C)(NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc2ccc(Cl)cc2)c3cccc(Br)c3,1
CC(C)(Oc1ccc(cn1)C(F)(F)F)C(=O)NCC(C)(Cc2ccc(Cl)cc2)c3cccc(Br)c3,1
CC(C)(Oc1ccc(cn1)C(F)(F)F)C(=O)N2CC(Cc3ccc(Cl)cc3)(C2)c4ccccc4,1
CC(C)(Oc1ccc(cn1)C(F)(F)F)C(=O)N2CCC(Cc3ccc(Cl)cc3)(C2)c4ccccc4,1
CC(C)(Oc1ccc(cn1)C(F)(F)F)C(=O)N2CCCC(Cc3ccc(Cl)cc3)(C2)c4ccccc4,1
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3,0
CS(=O)(=O)NCCCn1c(cc(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)N4CCC(CC4)(N5CCC(F)(F)CC5)C(=O)N,1
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c3cc(I)cc(I)c3O,0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@@H](O)[C@]1(C)O,0
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,0
CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,0
CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-],0
Clc1ccc(CSC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,0
CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)OC(C)C)NC[C@@H](N)CS,0
FC(F)(F)c1cccc(NC2=NC(=O)\C(=C\c3cccnc3)\S2)c1,1
COC(=O)CSC1=Nc2sc3COC(C)(C)Cc3c2C(=O)N1CC(=C)C,1
COc1ccccc1c2cccc(Cn3cnc4ccc(cc34)C(=O)NCc5cccc(F)c5)c2,1
CC(C)(C)C(=O)Nc1ccc2ncn(Cc3cccc(c3)c4cccc5OCOc45)c2c1,1
COc1cc(F)ccc1c2cccc(Cn3cnc4ccc(NC(=O)C(C)(C)C)cc34)c2,1
CC(C)(C)C(=O)Nc1ccc2ncn(Cc3cccc(n3)c4cccc5OCOc45)c2c1,1
COc1cc(F)ccc1c2cccc(Cn3cnc4ccc(NC(=O)C(C)(C)C)cc34)n2,1
CC(C)(C)C(=O)Nc1ccc2ccn(Cc3cccc(c3)c4cccc5OCOc45)c2c1,1
COc1cc(F)ccc1c2cccc(Cn3ccc4ccc(NC(=O)C(C)(C)C)cc34)c2,1
Cn1cc(Cc2cccc(c2)c3cccc4OCOc34)c5cc(NC(=O)C(C)(C)C)ccc15,1
COc1cc(F)ccc1c2cccc(Cc3cn(C)c4ccc(NC(=O)C(C)(C)C)cc34)c2,1
CC(C)(CO)C(=O)Nc1ccc2ccn(Cc3cccc(n3)c4cccc5OCOc45)c2c1,1
COc1cc(F)ccc1c2cccc(Cn3ccc4ccc(NC(=O)C(C)(C)CO)cc34)n2,1
CC(C)(O)CC(=O)Nc1ccc2ccn(Cc3cccc(n3)c4cccc5OCOc45)c2c1,1
COc1cc(F)ccc1c2cccc(Cn3ccc4ccc(NC(=O)CC(C)(C)O)cc34)n2,1
Cn1cc(Cc2cccc(n2)c3cccc4OCOc34)c5cc(NC(=O)C(C)(C)CO)ccc15,1
COc1cc(F)ccc1c2cccc(Cc3cn(C)c4ccc(NC(=O)C(C)(C)CO)cc34)n2,1
Cn1cc(Cc2cccc(n2)c3cccc4OCOc34)c5cc(NC(=O)CC(C)(C)O)ccc15,1
COc1cc(F)ccc1c2cccc(Cc3cn(C)c4ccc(NC(=O)CC(C)(C)O)cc34)n2,1
OC(=O)CCCc1cccs1,0
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]3CO)O[C@H]4[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO)O[C@H]5[C@H](O)[C@@H](O)[C@H](O[C@@H]5CO)O[C@H]6[C@H](O)[C@@H](O)[C@H](O[C@@H]6CO)O[C@H]7[C@H](O)[C@@H](O)[C@H](O[C@@H]7CO)O[C@H]1[C@H](O)[C@H]2O,0
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,0
Nc1nc(N)nc(NC2CC2)n1,0
OC(=O)CCNC(=O)c1ccccc1,0
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,0
N[C@@H](Cc1ccc(F)cc1)C(=O)O,0
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,0
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,0
COc1cccc(c1)C2(O)CCCCC2CN(C)C,0
NN,0
Nc1ccc(cc1)S(=O)(=O)NC(=O)c2ccccc2,0
CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,0
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C1=O.CS(=O)(=O)O,0
